Volume,Budget,Year,Credit_limit,Product_type,Legalstatus,Payment_type
130.4,194.11,2021,1500,Diesel,Sole_Trader,Direct_Debit
134.52,197.91,2021,4000,Diesel,Limited_Company,Direct_Debit
33.54,47.29,2021,400,Petrol,Sole_Trader,Direct_Debit
40.93,59.57,2021,2500,Diesel,Limited_Company,Direct_Debit
44.28,66.38,2021,1200,Petrol,Limited_Company,Direct_Debit
100.38,152.27,2021,1500,Diesel,Limited_Company,Direct_Debit
102.23,148.27,2021,1600,Diesel,Limited_Company,Direct_Debit
54.1,77.61,2021,600,Diesel,Sole_Trader,Direct_Debit
87.66,122.51,2021,500,Diesel,Limited_Company,Direct_Debit
49.74,72.06,2021,2000,Diesel,Limited_Company,Direct_Debit
138.45,218.26,2021,1000,Diesel,Limited_Company,Direct_Debit
146.35,225.53,2021,1000,Diesel,Limited_Company,Direct_Debit
13.76,21.73,2021,500,Diesel,Sole_Trader,Direct_Debit
475.73,690.01,2021,1000,Diesel,Limited_Company,Direct_Debit
158.47,233.92,2021,2000,Diesel,Sole_Trader,Direct_Debit
199.05,296.53,2021,3000,Diesel,Limited_Company,Direct_Debit
180.49,270.18,2021,1500,Diesel,Limited_Company,Direct_Debit
195.38,295.9,2021,2250,Diesel,Limited_Company,Direct_Debit
123.59,180.2,2021,1000,Diesel,Sole_Trader,Direct_Debit
98.38,149.71,2021,4000,Diesel,Sole_Trader,Direct_Debit
120.69,173.44,2021,2400,Diesel,Sole_Trader,Direct_Debit
152.11,219.97,2021,2400,Diesel,Limited_Company,Direct_Debit
51.38,74.23,2021,800,Diesel,Limited_Company,Direct_Debit
31.38,45.85,2021,1000,Diesel,Sole_Trader,Direct_Debit
10.43,14.71,2021,750,Petrol,Limited_Company,Direct_Debit
187.44,276.7,2021,4000,Diesel,Limited_Company,Direct_Debit
51.25,75.55,2021,400,Diesel,Sole_Trader,Direct_Debit
50.3,76.67,2021,500,Diesel,Sole_Trader,Direct_Debit
49.3,71.54,2021,1500,Diesel,Limited_Company,Direct_Debit
110.9,156.37,2021,3000,Diesel,Limited_Company,Direct_Debit
47.99,72.29,2021,1000,Diesel,Limited_Company,Direct_Debit
129.15,187.65,2021,3000,Petrol,Limited_Company,Direct_Debit
249.23,367.01,2021,4000,Diesel,Sole_Trader,Direct_Debit
97.97,141.82,2021,1200,Diesel,Limited_Company,Direct_Debit
34.54,74.74,2021,800,Diesel,Limited_Company,Direct_Debit
48.55,69.09,2021,500,Diesel,Limited_Company,Direct_Debit
160.06,234.11,2021,1200,Diesel,Sole_Trader,Direct_Debit
28.08,54.5,2021,600,Petrol,Sole_Trader,Direct_Debit
27.43,40.17,2021,600,Diesel,Limited_Company,Direct_Debit
64.77,93.77,2021,600,Diesel,Limited_Company,Direct_Debit
70.03,101.73,2021,4000,Diesel,Limited_Company,Direct_Debit
123.74,177.49,2021,1500,Diesel,Sole_Trader,Direct_Debit
76.38,116.36,2021,500,Petrol,Limited_Company,Direct_Debit
14.89,21.38,2021,410,Diesel,Sole_Trader,Direct_Debit
21.76,31.72,2021,400,Diesel,Sole_Trader,Direct_Debit
110.28,160.81,2021,2500,Diesel,Limited_Company,Direct_Debit
33.26,48.65,2021,600,Diesel,Limited_Company,Direct_Debit
40,57.01,2021,1500,Diesel,Limited_Company,Direct_Debit
55.65,80.01,2021,500,Diesel,Limited_Company,Direct_Debit
50.85,72.87,2021,750,Diesel,Sole_Trader,Direct_Debit
119.96,175.46,2021,4000,Diesel,Limited_Company,Direct_Debit
16.58,23.88,2021,500,Diesel,Limited_Company,Direct_Debit
98,141.87,2021,1200,Diesel,Sole_Trader,Direct_Debit
27.06,39.31,2021,400,Diesel,Sole_Trader,Direct_Debit
55.82,81.64,2021,500,Diesel,Sole_Trader,Direct_Debit
405.2,600.88,2021,3750,Diesel,Limited_Company,Direct_Debit
40.02,57.87,2021,1000,Diesel,Limited_Company,Direct_Debit
148.49,213.84,2021,1500,Diesel,Sole_Trader,Direct_Debit
56.13,80.42,2021,750,Diesel,Sole_Trader,Direct_Debit
56.1,81.35,2021,400,Diesel,Sole_Trader,Direct_Debit
37.98,54.32,2021,1000,Diesel,Sole_Trader,Direct_Debit
108.16,158.41,2021,4000,Diesel,Limited_Company,Direct_Debit
148.61,215.5,2021,3000,Diesel,Sole_Trader,Direct_Debit
54.57,80.82,2021,2000,Diesel,Limited_Company,Direct_Debit
79.9,119.04,2021,750,Diesel,Limited_Company,Direct_Debit
65.29,101.14,2021,1000,Diesel,Limited_Company,Direct_Debit
54.9,80.29,2021,1200,Diesel,Sole_Trader,Direct_Debit
77.89,116.32,2021,2000,Diesel,Limited_Company,Direct_Debit
117.17,171.37,2021,1500,Diesel,Sole_Trader,Direct_Debit
49.8,74.45,2021,750,Diesel,Limited_Company,Direct_Debit
26.61,39.05,2021,470,Diesel,Sole_Trader,Direct_Debit
45.27,66.21,2021,1000,Diesel,Limited_Company,Direct_Debit
122.59,191.27,2021,1500,Diesel,Limited_Company,Direct_Debit
102.94,149.23,2021,2000,Diesel,Limited_Company,Direct_Debit
71.47,104.53,2021,500,Diesel,Sole_Trader,Direct_Debit
111.86,165.84,2021,1000,Diesel,Sole_Trader,Direct_Debit
72,103.69,2021,400,Diesel,Sole_Trader,Direct_Debit
57.24,84.01,2021,500,Diesel,Sole_Trader,Direct_Debit
54.06,77.55,2021,750,Diesel,Sole_Trader,Direct_Debit
76.44,111.8,2021,750,Diesel,Limited_Company,Direct_Debit
330.17,476.04,2021,4000,Diesel,Limited_Company,Direct_Debit
38.52,60.88,2021,2000,Diesel,Limited_Company,Direct_Debit
275.45,407.25,2021,3750,Diesel,Limited_Company,Direct_Debit
659.08,942.02,2021,3500,Diesel,Limited_Company,Direct_Debit
838.94,1211.75,2021,4000,Diesel,Limited_Company,Direct_Debit
32.72,54.56,2021,2000,Diesel,Limited_Company,Direct_Debit
54.99,79.88,2021,800,Diesel,Limited_Company,Direct_Debit
119.22,176.65,2021,3000,Petrol,Sole_Trader,Direct_Debit
153.98,230.99,2021,3000,Diesel,Limited_Company,Direct_Debit
120.8,176.08,2021,1000,Diesel,Sole_Trader,Direct_Debit
16.19,23.68,2021,500,Diesel,Limited_Company,Direct_Debit
38.76,56.05,2021,600,Petrol,Limited_Company,Direct_Debit
29.96,43.82,2021,750,Diesel,Limited_Company,Direct_Debit
41.98,62.32,2021,1100,Diesel,Limited_Company,Direct_Debit
64.97,95.02,2021,2000,Diesel,Sole_Trader,Direct_Debit
133.5,192.86,2021,1800,Diesel,Sole_Trader,Direct_Debit
87.37,138.73,2021,2000,Diesel,Sole_Trader,Direct_Debit
63.22,90.58,2021,580,Diesel,Sole_Trader,Direct_Debit
75.05,110.82,2021,1000,Diesel,Limited_Company,Direct_Debit
197.22,288.83,2021,1200,Diesel,Sole_Trader,Direct_Debit
140.33,202.74,2021,1500,Diesel,Sole_Trader,Direct_Debit
70.51,101.38,2021,2000,Diesel,Limited_Company,Direct_Debit
102.72,147.38,2021,1000,Diesel,Limited_Company,Direct_Debit
79,112.2,2021,500,Diesel,Sole_Trader,Direct_Debit
63.45,95.02,2021,600,Diesel,Sole_Trader,Direct_Debit
146.24,213.31,2021,1500,Diesel,Limited_Company,Direct_Debit
203.93,292.17,2021,3000,Diesel,Sole_Trader,Direct_Debit
179.81,258.36,2021,3000,Diesel,Limited_Company,Direct_Debit
117.6,170.23,2021,1000,Diesel,Limited_Company,Direct_Debit
40.13,57.26,2021,500,Diesel,Sole_Trader,Direct_Debit
41.82,62.04,2021,750,Petrol,Limited_Company,Direct_Debit
88.2,127.68,2021,2500,Diesel,Sole_Trader,Direct_Debit
54.22,78.6,2021,500,Diesel,Limited_Company,Direct_Debit
129.39,194.29,2021,1000,Diesel,Limited_Company,Direct_Debit
66.51,95.83,2021,1000,Petrol,Sole_Trader,Direct_Debit
289.16,415.99,2021,3000,Diesel,Sole_Trader,Direct_Debit
124.91,179.21,2021,2250,Diesel,Sole_Trader,Direct_Debit
300,439.98,2021,1250,Diesel,Limited_Company,Direct_Debit
69.35,100.53,2021,2500,Diesel,Limited_Company,Direct_Debit
127.42,183.64,2021,1350,Diesel,Sole_Trader,Direct_Debit
75.57,110.49,2021,800,Diesel,Sole_Trader,Direct_Debit
126.16,181.63,2021,3000,Diesel,Sole_Trader,Direct_Debit
70.6,101.04,2021,2000,Diesel,Sole_Trader,Direct_Debit
54.68,79.15,2021,1250,Diesel,Sole_Trader,Direct_Debit
66.55,95.37,2021,1250,Diesel,Limited_Company,Direct_Debit
118.57,169.92,2021,1000,Diesel,Limited_Company,Direct_Debit
159.89,230.26,2021,1500,Diesel,Sole_Trader,Direct_Debit
42.25,74.71,2021,500,Petrol,Sole_Trader,Direct_Debit
54.3,77.12,2021,500,Diesel,Sole_Trader,Direct_Debit
66.52,95.3,2021,400,Diesel,Sole_Trader,Direct_Debit
43.72,65.95,2021,1000,Diesel,Sole_Trader,Direct_Debit
98.75,143.15,2021,1000,Diesel,Sole_Trader,Direct_Debit
102,145.74,2021,800,Diesel,Sole_Trader,Direct_Debit
87.02,125.32,2021,2000,Diesel,Sole_Trader,Direct_Debit
84.93,134.19,2021,3750,Diesel,Sole_Trader,Direct_Debit
60.25,88.03,2021,1000,Diesel,Sole_Trader,Direct_Debit
75.45,110.88,2021,2500,Diesel,Limited_Company,Direct_Debit
22.37,32.88,2021,600,Diesel,Limited_Company,Direct_Debit
73.68,109.59,2021,1000,Diesel,Limited_Company,Direct_Debit
42.19,61.37,2021,1500,Diesel,Limited_Company,Direct_Debit
120.26,172.55,2021,3000,Diesel,Limited_Company,Direct_Debit
41.19,62.3,2021,800,Diesel,Limited_Company,Direct_Debit
89.42,130.35,2021,800,Diesel,Sole_Trader,Direct_Debit
108.05,156.63,2021,3750,Diesel,Limited_Company,Direct_Debit
144.92,212.97,2021,2250,Diesel,Sole_Trader,Direct_Debit
40.07,60.94,2021,500,Petrol,Limited_Company,Direct_Debit
150.43,213.51,2021,1250,Diesel,Limited_Company,Direct_Debit
48.63,69.67,2021,400,Diesel,Sole_Trader,Direct_Debit
59.9,85.82,2021,500,Diesel,Limited_Company,Direct_Debit
75.57,111.06,2021,450,Diesel,Limited_Company,Direct_Debit
101.17,148.68,2021,4000,Diesel,Limited_Company,Direct_Debit
118.05,169.37,2021,1500,Diesel,Limited_Company,Direct_Debit
82.88,120.14,2021,1000,Diesel,Sole_Trader,Direct_Debit
127.88,193.03,2021,4000,Diesel,Limited_Company,Direct_Debit
166.93,244.06,2021,3000,Diesel,Limited_Company,Direct_Debit
251.19,359.99,2021,3750,Diesel,Limited_Company,Direct_Debit
48.16,69.81,2021,400,Diesel,Limited_Company,Direct_Debit
200,284.22,2021,2000,Diesel,Sole_Trader,Direct_Debit
173.28,251.19,2021,1500,Diesel,Sole_Trader,Direct_Debit
44.43,64.03,2022,400,Diesel,Sole_Trader,Direct_Debit
523.06,737.52,2022,4000,Diesel,Sole_Trader,Direct_Debit
79.96,119.21,2022,1000,Diesel,Limited_Company,Direct_Debit
57.66,87.88,2022,750,Petrol,Limited_Company,Direct_Debit
67.19,96.4,2022,1000,Diesel,Limited_Company,Direct_Debit
107.88,156.17,2022,900,Diesel,Sole_Trader,Direct_Debit
107.01,154.73,2022,2500,Diesel,Sole_Trader,Direct_Debit
150.07,217.54,2022,1500,Diesel,Limited_Company,Direct_Debit
35.11,50.01,2022,500,Petrol,Limited_Company,Direct_Debit
139.87,202.75,2022,3000,Diesel,Sole_Trader,Direct_Debit
193.29,277.31,2022,2400,Diesel,Sole_Trader,Direct_Debit
50.82,72.91,2022,600,Diesel,Sole_Trader,Direct_Debit
29.6,43.67,2022,1000,Diesel,Limited_Company,Direct_Debit
63.15,91.06,2022,400,Petrol,Limited_Company,Direct_Debit
45.08,64.23,2022,1000,Diesel,Limited_Company,Direct_Debit
41.02,58.68,2022,1000,Diesel,Limited_Company,Direct_Debit
21.63,32.19,2022,500,Diesel,Limited_Company,Direct_Debit
273.45,403.97,2022,4000,Diesel,Limited_Company,Direct_Debit
78.88,113.41,2022,1500,Diesel,Sole_Trader,Direct_Debit
20.1,28.94,2022,400,Diesel,Limited_Company,Direct_Debit
118.91,172.73,2022,1500,Diesel,Limited_Company,Direct_Debit
97.23,141.43,2022,3000,Diesel,Sole_Trader,Direct_Debit
18.87,28.03,2022,1200,Diesel,Limited_Company,Direct_Debit
55.02,78.89,2022,500,Diesel,Limited_Company,Direct_Debit
48.74,71.87,2022,1000,Diesel,Limited_Company,Direct_Debit
55.6,80.76,2022,500,Diesel,Sole_Trader,Direct_Debit
150,223.86,2022,1500,Diesel,Limited_Company,Direct_Debit
63.09,90.83,2022,500,Diesel,Sole_Trader,Direct_Debit
352.18,519.71,2022,3750,Diesel,Limited_Company,Direct_Debit
181.48,271.36,2022,1200,Diesel,Limited_Company,Direct_Debit
60.78,86.72,2022,400,Petrol,Limited_Company,Direct_Debit
146.4,212.96,2022,1000,Diesel,Limited_Company,Direct_Debit
140.05,219.88,2022,4000,Diesel,Limited_Company,Direct_Debit
66.36,95.54,2022,1000,Diesel,Limited_Company,Direct_Debit
108.93,157.8,2022,1500,Diesel,Limited_Company,Direct_Debit
140.72,251.89,2022,3000,Diesel,Limited_Company,Direct_Debit
532.2,775.38,2022,2000,Diesel,Limited_Company,Direct_Debit
62.03,89.86,2022,3000,Diesel,Limited_Company,Direct_Debit
58.95,84.93,2022,2000,Petrol,Limited_Company,Direct_Debit
39.12,55.97,2022,1000,Petrol,Limited_Company,Direct_Debit
77.27,111.42,2022,1950,Diesel,Sole_Trader,Direct_Debit
84.64,123.6,2022,4600,Petrol,Limited_Company,Direct_Debit
249.86,362.28,2022,4000,Diesel,Sole_Trader,Direct_Debit
55.65,80.14,2022,1750,Diesel,Sole_Trader,Direct_Debit
119.15,203.96,2022,1800,Diesel,Limited_Company,Direct_Debit
310,441.63,2022,1250,Diesel,Limited_Company,Direct_Debit
67.96,100.09,2022,1000,Diesel,Limited_Company,Direct_Debit
69.7,99.8,2022,400,Diesel,Limited_Company,Direct_Debit
92.6,136.21,2022,1100,Diesel,Limited_Company,Direct_Debit
107.99,155.26,2022,2000,Diesel,Limited_Company,Direct_Debit
43.5,66.67,2022,400,Diesel,Limited_Company,Direct_Debit
57.23,86.73,2022,400,Diesel,Sole_Trader,Direct_Debit
809.74,1155.33,2022,3750,Diesel,Limited_Company,Direct_Debit
315.51,451.84,2022,2000,Diesel,Limited_Company,Direct_Debit
72.94,107.55,2022,1200,Diesel,Sole_Trader,Direct_Debit
40.12,62.13,2022,800,Diesel,Limited_Company,Direct_Debit
102.27,147.65,2022,1000,Petrol,Limited_Company,Direct_Debit
95.28,146.64,2022,1000,Diesel,Limited_Company,Direct_Debit
162.78,234.71,2022,4500,Diesel,Limited_Company,Direct_Debit
121.53,177.51,2022,3000,Diesel,Limited_Company,Direct_Debit
46.02,66.26,2022,1200,Diesel,Limited_Company,Direct_Debit
124.04,180.42,2022,1000,Diesel,Sole_Trader,Direct_Debit
645.21,925.1,2022,2500,Diesel,Limited_Company,Direct_Debit
116.14,167.02,2022,2000,Diesel,Sole_Trader,Direct_Debit
129.64,192.78,2022,3500,Diesel,Limited_Company,Direct_Debit
154.94,234.81,2022,4500,Diesel,Limited_Company,Direct_Debit
78.07,112.4,2022,1500,Diesel,Limited_Company,Direct_Debit
70.97,107.56,2022,500,Diesel,Sole_Trader,Direct_Debit
199.27,291.1,2022,1500,Diesel,Limited_Company,Direct_Debit
54.96,79.94,2022,400,Diesel,Limited_Company,Direct_Debit
109.48,156.96,2022,3000,Diesel,Sole_Trader,Direct_Debit
59.17,85.07,2022,400,Diesel,Limited_Company,Direct_Debit
144.19,219.22,2022,3450,Diesel,Limited_Company,Direct_Debit
40.47,61.34,2022,600,Diesel,Limited_Company,Direct_Debit
21.67,32.67,2022,1500,Diesel,Sole_Trader,Direct_Debit
123.94,177.7,2022,3000,Diesel,Limited_Company,Direct_Debit
38.01,54.47,2022,500,Diesel,Limited_Company,Direct_Debit
32.31,46.19,2022,500,Diesel,Partnership,Direct_Debit
307.64,450.02,2022,2000,Diesel,Limited_Company,Direct_Debit
11.15,16.7,2022,500,Diesel,Sole_Trader,Direct_Debit
131.79,186.8,2022,2000,Diesel,Limited_Company,Direct_Debit
180.01,257.52,2022,2000,Diesel,Sole_Trader,Direct_Debit
19.77,29.82,2022,500,Petrol,Limited_Company,Direct_Debit
56,80.18,2022,1000,Diesel,Limited_Company,Direct_Debit
68.63,98.52,2022,1200,Diesel,Partnership,Direct_Debit
340.11,511.95,2022,4000,Diesel,Limited_Company,Direct_Debit
83.02,119.52,2022,750,Diesel,Limited_Company,Direct_Debit
75.85,114.95,2022,1500,Diesel,Sole_Trader,Direct_Debit
200,285.56,2022,800,Diesel,Limited_Company,Direct_Debit
103.95,157.26,2022,2000,Diesel,Limited_Company,Direct_Debit
53.86,78.34,2022,500,Diesel,Limited_Company,Direct_Debit
117.53,169.21,2022,1200,Diesel,Sole_Trader,Direct_Debit
60.18,91.2,2022,550,Diesel,Limited_Company,Direct_Debit
122.68,181.24,2022,1500,Diesel,Sole_Trader,Direct_Debit
56.72,85.96,2022,600,Diesel,Limited_Company,Direct_Debit
68.76,103.79,2022,1000,Diesel,Sole_Trader,Direct_Debit
102.7,155.64,2022,1500,Diesel,Limited_Company,Direct_Debit
177.89,268.23,2022,2400,Diesel,Limited_Company,Direct_Debit
64.57,92.19,2022,1275,Diesel,Sole_Trader,Direct_Debit
310.84,471.08,2022,4000,Diesel,Limited_Company,Direct_Debit
132.88,198.36,2022,3000,Diesel,Limited_Company,Direct_Debit
135.28,194.35,2022,3500,Diesel,Limited_Company,Direct_Debit
89.78,130.14,2022,2500,Diesel,Limited_Company,Direct_Debit
97.12,141.92,2022,1500,Diesel,Sole_Trader,Direct_Debit
82.53,349.07,2022,3000,Diesel,Limited_Company,Direct_Debit
47.68,69.07,2022,2000,Diesel,Limited_Company,Direct_Debit
194.09,278.03,2022,3000,Diesel,Limited_Company,Direct_Debit
50.58,76.66,2022,1200,Petrol,Limited_Company,Direct_Debit
72.58,108.31,2022,1600,Diesel,Sole_Trader,Direct_Debit
65.49,95.26,2022,1000,Diesel,Sole_Trader,Direct_Debit
10.81,16.02,2022,400,Diesel,Sole_Trader,Direct_Debit
38.07,54.69,2022,500,Diesel,Limited_Company,Direct_Debit
56.48,85.03,2022,3000,Diesel,Limited_Company,Direct_Debit
74.51,106.19,2022,500,Diesel,Sole_Trader,Direct_Debit
64.24,92.49,2022,1000,Diesel,Sole_Trader,Direct_Debit
153.35,223.06,2022,2000,Diesel,Limited_Company,Direct_Debit
119.27,176.41,2022,3000,Diesel,Limited_Company,Direct_Debit
50.25,73.8,2022,500,Diesel,Sole_Trader,Direct_Debit
40.22,59.07,2022,500,Diesel,Limited_Company,Direct_Debit
320.01,458.48,2022,2500,Diesel,Limited_Company,Direct_Debit
243.7,348.03,2022,3500,Diesel,Sole_Trader,Direct_Debit
124.39,204.61,2022,3750,Diesel,Limited_Company,Direct_Debit
220.7,320.65,2022,2400,Petrol,Limited_Company,Direct_Debit
166.01,306.434,2022,2500,Diesel,Limited_Company,Direct_Debit
350.05,496.93,2022,1250,Diesel,Limited_Company,Direct_Debit
65.28,93.85,2022,750,Diesel,Limited_Company,Direct_Debit
60.57,89.32,2022,500,Diesel,Limited_Company,Direct_Debit
24.84,35.82,2022,1000,Diesel,Sole_Trader,Direct_Debit
140.96,203.24,2022,1200,Diesel,Limited_Company,Direct_Debit
91.25,131.37,2022,2500,Diesel,Limited_Company,Direct_Debit
348.49,498.55,2022,2600,Diesel,Limited_Company,Direct_Debit
67.82,97.64,2022,500,Diesel,Sole_Trader,Direct_Debit
146,206.6,2022,3000,Petrol,Limited_Company,Direct_Debit
59.59,85.92,2022,900,Diesel,Limited_Company,Direct_Debit
68.38,105.93,2022,500,Diesel,Sole_Trader,Direct_Debit
49.64,72.21,2022,700,Diesel,Sole_Trader,Direct_Debit
46.43,70.37,2022,1000,Diesel,Sole_Trader,Direct_Debit
32.85,48.67,2022,1750,Diesel,Limited_Company,Direct_Debit
33.12,48.84,2022,750,Petrol,Sole_Trader,Direct_Debit
26.75,38.35,2022,400,Diesel,Limited_Company,Direct_Debit
48.4,70.06,2022,1500,Diesel,Limited_Company,Direct_Debit
105.92,154.29,2022,4800,Petrol,Limited_Company,Direct_Debit
45.11,64.87,2022,750,Diesel,Limited_Company,Direct_Debit
98.4,146.11,2022,1000,Diesel,Limited_Company,Direct_Debit
188.8,271.81,2022,2000,Diesel,Sole_Trader,Direct_Debit
54.75,79.64,2022,1000,Diesel,Limited_Company,Direct_Debit
103.87,158.51,2022,1500,Diesel,Limited_Company,Direct_Debit
71.49,108.37,2022,500,Diesel,Limited_Company,Direct_Debit
58.65,82.69,2022,1500,Diesel,Partnership,Direct_Debit
38.82,57.59,2022,1000,Petrol,Limited_Company,Direct_Debit
40.64,61.51,2022,500,Diesel,Sole_Trader,Direct_Debit
50.41,75.01,2022,2000,Petrol,Limited_Company,Direct_Debit
32.45,47.2,2022,1500,Diesel,Sole_Trader,Direct_Debit
114.84,176.37,2022,1500,Diesel,Limited_Company,Direct_Debit
89.65,130.41,2022,800,Diesel,Sole_Trader,Direct_Debit
57.56,82.87,2022,1000,Diesel,Sole_Trader,Direct_Debit
149.6,221.96,2022,1800,Diesel,Limited_Company,Direct_Debit
122.59,185.1,2022,2550,Diesel,Sole_Trader,Direct_Debit
441.6,653.95,2022,2250,Diesel,Limited_Company,Direct_Debit
52.54,83.29,2022,1500,Diesel,Limited_Company,Direct_Debit
143.29,220.82,2022,2000,Diesel,Limited_Company,Direct_Debit
116.97,168.41,2022,1500,Diesel,Limited_Company,Direct_Debit
53.71,77.44,2022,1000,Diesel,Limited_Company,Direct_Debit
63.99,93.08,2022,2000,Diesel,Limited_Company,Direct_Debit
16.24,23.62,2022,400,Diesel,Limited_Company,Direct_Debit
67.06,96.41,2022,2000,Diesel,Limited_Company,Direct_Debit
167.58,241.26,2022,3000,Diesel,Limited_Company,Direct_Debit
50.13,72.07,2022,400,Diesel,Sole_Trader,Direct_Debit
135.8,197.95,2022,3000,Diesel,Sole_Trader,Direct_Debit
78.81,113.48,2022,3000,Diesel,Sole_Trader,Direct_Debit
81.18,120.68,2022,1200,Petrol,Limited_Company,Direct_Debit
60.56,87.97,2022,400,Diesel,Sole_Trader,Direct_Debit
165.3,242.13,2022,3000,Diesel,Limited_Company,Direct_Debit
195.24,283.61,2022,3750,Diesel,Limited_Company,Direct_Debit
189.13,275.94,2022,4000,Diesel,Limited_Company,Direct_Debit
50.02,73.86,2022,2500,Diesel,Sole_Trader,Direct_Debit
44.47,63.93,2022,450,Diesel,Sole_Trader,Direct_Debit
109.44,158.97,2022,800,Diesel,Sole_Trader,Direct_Debit
48.79,70.88,2022,800,Diesel,Sole_Trader,Direct_Debit
32.29,46.42,2022,1000,Diesel,Limited_Company,Direct_Debit
120.12,180.94,2022,1000,Diesel,Sole_Trader,Direct_Debit
15,21.57,2022,750,Diesel,Sole_Trader,Direct_Debit
1,50,2022,1750,Diesel,Limited_Company,Direct_Debit
71.84,106.14,2022,750,Diesel,Limited_Company,Direct_Debit
63.74,92.27,2022,500,Diesel,Sole_Trader,Direct_Debit
74.62,117.4,2022,400,Diesel,Limited_Company,Direct_Debit
105.87,152.21,2022,1000,Diesel,Limited_Company,Direct_Debit
22.83,32.87,2022,500,Diesel,Sole_Trader,Direct_Debit
94.98,136.55,2022,1100,Diesel,Limited_Company,Direct_Debit
174.05,250.23,2022,4500,Diesel,Limited_Company,Direct_Debit
110.49,158.85,2022,1200,Diesel,Sole_Trader,Direct_Debit
71.11,105.36,2022,1500,Diesel,Limited_Company,Direct_Debit
37.66,54.52,2022,2500,Diesel,Limited_Company,Direct_Debit
253.61,377.22,2022,1000,Diesel,Limited_Company,Direct_Debit
95.75,145.91,2022,2800,Petrol,Sole_Trader,Direct_Debit
238.34,342.67,2022,3000,Diesel,Limited_Company,Direct_Debit
122.36,175.92,2022,1000,Diesel,Sole_Trader,Direct_Debit
80.06,118.4,2022,1000,Diesel,Sole_Trader,Direct_Debit
171.94,249.75,2022,3000,Diesel,Sole_Trader,Direct_Debit
7.91,15.02,2022,600,Diesel,Sole_Trader,Direct_Debit
92.45,134.29,2022,1000,Diesel,Sole_Trader,Direct_Debit
51.65,74,2022,750,Diesel,Limited_Company,Direct_Debit
16.14,23.25,2022,400,Diesel,Sole_Trader,Direct_Debit
53.59,77.05,2022,400,Diesel,Limited_Company,Direct_Debit
63.28,90.98,2022,500,Diesel,Sole_Trader,Direct_Debit
48.19,69.76,2022,1200,Diesel,Limited_Company,Direct_Debit
51.66,73.09,2022,800,Petrol,Sole_Trader,Direct_Debit
156.07,227.11,2022,3000,Diesel,Limited_Company,Direct_Debit
